  0%|                                                                                                                                          | 0/5118 [00:00<?, ?it/s]/data/pangzs/miniconda3/envs/etchat/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
You are not running the flash-attention implementation, expect numerical differences.
                                                                                                                                                                        
{'loss': 8.6604, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 5.0623, 'grad_norm': 2.6728174686431885, 'learning_rate': 1.5958732466517923e-06, 'epoch': 0.82}
{'loss': 5.1883, 'grad_norm': 3.0626940727233887, 'learning_rate': 1.5924450816934177e-06, 'epoch': 0.83}
{'loss': 4.9569, 'grad_norm': 2.755603313446045, 'learning_rate': 1.5890202842218094e-06, 'epoch': 0.83}
{'loss': 5.1753, 'grad_norm': 4.830212593078613, 'learning_rate': 1.585598855608711e-06, 'epoch': 0.83}
{'loss': 5.099, 'grad_norm': 2.9129467010498047, 'learning_rate': 1.5821807972245073e-06, 'epoch': 0.83}
{'loss': 5.1437, 'grad_norm': 2.7980124950408936, 'learning_rate': 1.5787661104382357e-06, 'epoch': 0.83}
{'loss': 5.1498, 'grad_norm': 3.926516532897949, 'learning_rate': 1.5753547966175875e-06, 'epoch': 0.83}
{'loss': 5.288, 'grad_norm': 2.492513418197632, 'learning_rate': 1.5719468571288966e-06, 'epoch': 0.83}
{'loss': 5.0496, 'grad_norm': 2.602066993713379, 'learning_rate': 1.5685422933371518e-06, 'epoch': 0.83}
{'loss': 4.8357, 'grad_norm': 2.4984776973724365, 'learning_rate': 1.5651411066059853e-06, 'epoch': 0.83}
{'loss': 5.2529, 'grad_norm': 2.4415009021759033, 'learning_rate': 1.5617432982976776e-06, 'epoch': 0.83}
{'loss': 5.0561, 'grad_norm': 2.884260654449463, 'learning_rate': 1.5583488697731542e-06, 'epoch': 0.83}
{'loss': 4.8699, 'grad_norm': 3.7216343879699707, 'learning_rate': 1.5549578223919938e-06, 'epoch': 0.83}
{'loss': 5.1803, 'grad_norm': 3.122110366821289, 'learning_rate': 1.5515701575124108e-06, 'epoch': 0.83}
{'loss': 5.0227, 'grad_norm': 3.106029987335205, 'learning_rate': 1.548185876491276e-06, 'epoch': 0.83}
{'loss': 5.3359, 'grad_norm': 2.2645390033721924, 'learning_rate': 1.5448049806840937e-06, 'epoch': 0.83}
{'loss': 4.9755, 'grad_norm': 3.042523145675659, 'learning_rate': 1.5414274714450228e-06, 'epoch': 0.83}
{'loss': 5.0365, 'grad_norm': 2.8910632133483887, 'learning_rate': 1.5380533501268547e-06, 'epoch': 0.83}
{'loss': 5.0073, 'grad_norm': 2.892612934112549, 'learning_rate': 1.534682618081036e-06, 'epoch': 0.83}
{'loss': 5.1741, 'grad_norm': 2.8640451431274414, 'learning_rate': 1.5313152766576434e-06, 'epoch': 0.83}
{'loss': 5.4059, 'grad_norm': 3.1637961864471436, 'learning_rate': 1.527951327205407e-06, 'epoch': 0.83}
{'loss': 5.1456, 'grad_norm': 3.3270516395568848, 'learning_rate': 1.5245907710716912e-06, 'epoch': 0.83}
{'loss': 5.2945, 'grad_norm': 2.9344675540924072, 'learning_rate': 1.5212336096025005e-06, 'epoch': 0.83}
{'loss': 5.1199, 'grad_norm': 2.6960322856903076, 'learning_rate': 1.5178798441424858e-06, 'epoch': 0.83}
{'loss': 5.1551, 'grad_norm': 3.3525798320770264, 'learning_rate': 1.5145294760349317e-06, 'epoch': 0.83}
{'loss': 5.4175, 'grad_norm': 3.700972318649292, 'learning_rate': 1.5111825066217668e-06, 'epoch': 0.83}
{'loss': 4.6787, 'grad_norm': 2.4988207817077637, 'learning_rate': 1.5078389372435543e-06, 'epoch': 0.83}
{'loss': 4.9701, 'grad_norm': 2.718585252761841, 'learning_rate': 1.5044987692394997e-06, 'epoch': 0.83}
{'loss': 5.0294, 'grad_norm': 2.4710190296173096, 'learning_rate': 1.5011620039474407e-06, 'epoch': 0.83}
{'loss': 5.0001, 'grad_norm': 2.4080967903137207, 'learning_rate': 1.4978286427038602e-06, 'epoch': 0.83}
{'loss': 5.2521, 'grad_norm': 3.7894692420959473, 'learning_rate': 1.4944986868438682e-06, 'epoch': 0.83}
{'loss': 5.0679, 'grad_norm': 5.313930511474609, 'learning_rate': 1.491172137701219e-06, 'epoch': 0.83}
{'loss': 5.2871, 'grad_norm': 3.998328924179077, 'learning_rate': 1.4878489966082942e-06, 'epoch': 0.83}
{'loss': 5.1363, 'grad_norm': 3.177889585494995, 'learning_rate': 1.4845292648961219e-06, 'epoch': 0.83}
{'loss': 4.9569, 'grad_norm': 2.4271233081817627, 'learning_rate': 1.48121294389435e-06, 'epoch': 0.83}
{'loss': 4.661, 'grad_norm': 2.8684940338134766, 'learning_rate': 1.4779000349312754e-06, 'epoch': 0.83}
{'loss': 4.9207, 'grad_norm': 3.0149495601654053, 'learning_rate': 1.4745905393338167e-06, 'epoch': 0.83}
{'loss': 5.042, 'grad_norm': 2.833599328994751, 'learning_rate': 1.4712844584275275e-06, 'epoch': 0.83}
{'loss': 4.778, 'grad_norm': 2.3727102279663086, 'learning_rate': 1.4679817935366014e-06, 'epoch': 0.83}
{'loss': 5.0191, 'grad_norm': 2.945174217224121, 'learning_rate': 1.4646825459838532e-06, 'epoch': 0.83}
{'loss': 5.2144, 'grad_norm': 2.882709264755249, 'learning_rate': 1.4613867170907391e-06, 'epoch': 0.83}
{'loss': 4.9891, 'grad_norm': 3.1531646251678467, 'learning_rate': 1.4580943081773346e-06, 'epoch': 0.83}
{'loss': 5.1015, 'grad_norm': 2.4614901542663574, 'learning_rate': 1.454805320562358e-06, 'epoch': 0.83}
{'loss': 4.8989, 'grad_norm': 3.2330482006073, 'learning_rate': 1.4515197555631467e-06, 'epoch': 0.83}
{'loss': 5.2434, 'grad_norm': 5.0779924392700195, 'learning_rate': 1.4482376144956744e-06, 'epoch': 0.83}
{'loss': 5.1241, 'grad_norm': 2.6866068840026855, 'learning_rate': 1.4449588986745367e-06, 'epoch': 0.83}
{'loss': 5.3889, 'grad_norm': 3.539036989212036, 'learning_rate': 1.441683609412965e-06, 'epoch': 0.83}
{'loss': 5.2663, 'grad_norm': 3.099804401397705, 'learning_rate': 1.438411748022811e-06, 'epoch': 0.83}
{'loss': 4.8888, 'grad_norm': 2.628485679626465, 'learning_rate': 1.435143315814561e-06, 'epoch': 0.83}
{'loss': 4.9287, 'grad_norm': 2.412928581237793, 'learning_rate': 1.4318783140973214e-06, 'epoch': 0.83}
{'loss': 5.0906, 'grad_norm': 3.576413631439209, 'learning_rate': 1.4286167441788234e-06, 'epoch': 0.83}
{'loss': 5.3493, 'grad_norm': 4.171328067779541, 'learning_rate': 1.4253586073654325e-06, 'epoch': 0.83}
{'loss': 5.3377, 'grad_norm': 2.637153148651123, 'learning_rate': 1.4221039049621277e-06, 'epoch': 0.84}
{'loss': 5.3018, 'grad_norm': 3.7304108142852783, 'learning_rate': 1.4188526382725255e-06, 'epoch': 0.84}
{'loss': 5.174, 'grad_norm': 2.8609347343444824, 'learning_rate': 1.4156048085988528e-06, 'epoch': 0.84}
{'loss': 5.0048, 'grad_norm': 2.5338528156280518, 'learning_rate': 1.4123604172419714e-06, 'epoch': 0.84}
{'loss': 5.3017, 'grad_norm': 2.8225927352905273, 'learning_rate': 1.4091194655013552e-06, 'epoch': 0.84}
{'loss': 5.1115, 'grad_norm': 2.587172269821167, 'learning_rate': 1.4058819546751123e-06, 'epoch': 0.84}
{'loss': 5.2581, 'grad_norm': 3.3551650047302246, 'learning_rate': 1.4026478860599602e-06, 'epoch': 0.84}
{'loss': 4.9515, 'grad_norm': 3.0612001419067383, 'learning_rate': 1.3994172609512492e-06, 'epoch': 0.84}
{'loss': 5.2066, 'grad_norm': 3.6595304012298584, 'learning_rate': 1.3961900806429396e-06, 'epoch': 0.84}
{'loss': 5.2125, 'grad_norm': 3.409458875656128, 'learning_rate': 1.3929663464276222e-06, 'epoch': 0.84}
{'loss': 5.2379, 'grad_norm': 2.7682642936706543, 'learning_rate': 1.3897460595965006e-06, 'epoch': 0.84}
{'loss': 5.1984, 'grad_norm': 3.4093399047851562, 'learning_rate': 1.3865292214393977e-06, 'epoch': 0.84}
{'loss': 5.1354, 'grad_norm': 2.9212403297424316, 'learning_rate': 1.3833158332447615e-06, 'epoch': 0.84}
{'loss': 5.1688, 'grad_norm': 3.4742190837860107, 'learning_rate': 1.3801058962996482e-06, 'epoch': 0.84}
{'loss': 5.3267, 'grad_norm': 4.07650899887085, 'learning_rate': 1.3768994118897427e-06, 'epoch': 0.84}
{'loss': 4.8774, 'grad_norm': 2.5619165897369385, 'learning_rate': 1.3736963812993365e-06, 'epoch': 0.84}
{'loss': 4.8525, 'grad_norm': 2.6168887615203857, 'learning_rate': 1.3704968058113487e-06, 'epoch': 0.84}
{'loss': 5.0895, 'grad_norm': 2.8662073612213135, 'learning_rate': 1.3673006867073013e-06, 'epoch': 0.84}
{'loss': 5.2338, 'grad_norm': 3.147477388381958, 'learning_rate': 1.3641080252673467e-06, 'epoch': 0.84}
{'loss': 4.8668, 'grad_norm': 2.5603771209716797, 'learning_rate': 1.3609188227702387e-06, 'epoch': 0.84}
{'loss': 5.0593, 'grad_norm': 3.291133165359497, 'learning_rate': 1.3577330804933563e-06, 'epoch': 0.84}
{'loss': 4.9422, 'grad_norm': 2.771791696548462, 'learning_rate': 1.354550799712685e-06, 'epoch': 0.84}
{'loss': 5.4018, 'grad_norm': 2.624656915664673, 'learning_rate': 1.3513719817028302e-06, 'epoch': 0.84}
{'loss': 5.1234, 'grad_norm': 2.475771188735962, 'learning_rate': 1.3481966277370061e-06, 'epoch': 0.84}
{'loss': 5.0418, 'grad_norm': 2.5387587547302246, 'learning_rate': 1.3450247390870374e-06, 'epoch': 0.84}
{'loss': 5.0884, 'grad_norm': 2.872079372406006, 'learning_rate': 1.3418563170233689e-06, 'epoch': 0.84}
{'loss': 5.2184, 'grad_norm': 3.477212429046631, 'learning_rate': 1.3386913628150477e-06, 'epoch': 0.84}
{'loss': 4.9642, 'grad_norm': 3.3890187740325928, 'learning_rate': 1.3355298777297399e-06, 'epoch': 0.84}
{'loss': 5.2512, 'grad_norm': 2.739236354827881, 'learning_rate': 1.3323718630337145e-06, 'epoch': 0.84}
{'loss': 5.068, 'grad_norm': 3.0441360473632812, 'learning_rate': 1.329217319991859e-06, 'epoch': 0.84}
{'loss': 4.8913, 'grad_norm': 2.526620864868164, 'learning_rate': 1.3260662498676613e-06, 'epoch': 0.84}
{'loss': 5.3837, 'grad_norm': 3.023676633834839, 'learning_rate': 1.3229186539232275e-06, 'epoch': 0.84}
{'loss': 5.0001, 'grad_norm': 2.404792547225952, 'learning_rate': 1.3197745334192624e-06, 'epoch': 0.84}
{'loss': 5.3122, 'grad_norm': 3.2738606929779053, 'learning_rate': 1.3166338896150887e-06, 'epoch': 0.84}
{'loss': 5.1616, 'grad_norm': 4.163414478302002, 'learning_rate': 1.313496723768628e-06, 'epoch': 0.84}
{'loss': 5.0096, 'grad_norm': 3.039329767227173, 'learning_rate': 1.3103630371364151e-06, 'epoch': 0.84}
{'loss': 5.0434, 'grad_norm': 2.985846519470215, 'learning_rate': 1.3072328309735892e-06, 'epoch': 0.84}
{'loss': 5.2942, 'grad_norm': 3.6001672744750977, 'learning_rate': 1.30410610653389e-06, 'epoch': 0.84}
{'loss': 5.0933, 'grad_norm': 3.325554132461548, 'learning_rate': 1.3009828650696743e-06, 'epoch': 0.84}
{'loss': 5.0738, 'grad_norm': 2.89984130859375, 'learning_rate': 1.2978631078318927e-06, 'epoch': 0.84}
{'loss': 5.1162, 'grad_norm': 3.0669989585876465, 'learning_rate': 1.2947468360701076e-06, 'epoch': 0.84}
{'loss': 4.9318, 'grad_norm': 3.331979513168335, 'learning_rate': 1.29163405103248e-06, 'epoch': 0.84}
{'loss': 5.0402, 'grad_norm': 3.147449254989624, 'learning_rate': 1.2885247539657808e-06, 'epoch': 0.84}
{'loss': 5.2126, 'grad_norm': 4.338810920715332, 'learning_rate': 1.2854189461153753e-06, 'epoch': 0.84}
{'loss': 5.1501, 'grad_norm': 2.568904161453247, 'learning_rate': 1.2823166287252397e-06, 'epoch': 0.84}
{'loss': 5.3273, 'grad_norm': 2.9745290279388428, 'learning_rate': 1.2792178030379454e-06, 'epoch': 0.84}
{'loss': 4.9615, 'grad_norm': 3.2983956336975098, 'learning_rate': 1.2761224702946727e-06, 'epoch': 0.84}
{'loss': 5.0671, 'grad_norm': 3.194917917251587, 'learning_rate': 1.2730306317351926e-06, 'epoch': 0.84}
{'loss': 5.0855, 'grad_norm': 2.973361015319824, 'learning_rate': 1.2699422885978886e-06, 'epoch': 0.84}
{'loss': 5.0821, 'grad_norm': 3.8114473819732666, 'learning_rate': 1.2668574421197343e-06, 'epoch': 0.84}
{'loss': 5.2451, 'grad_norm': 3.3651580810546875, 'learning_rate': 1.2637760935363053e-06, 'epoch': 0.84}
{'loss': 5.2727, 'grad_norm': 3.3146889209747314, 'learning_rate': 1.2606982440817804e-06, 'epoch': 0.85}
{'loss': 4.9974, 'grad_norm': 3.2225143909454346, 'learning_rate': 1.2576238949889308e-06, 'epoch': 0.85}
{'loss': 4.883, 'grad_norm': 2.42024302482605, 'learning_rate': 1.2545530474891332e-06, 'epoch': 0.85}
{'loss': 5.3776, 'grad_norm': 3.1362314224243164, 'learning_rate': 1.251485702812353e-06, 'epoch': 0.85}
{'loss': 5.0728, 'grad_norm': 2.635164260864258, 'learning_rate': 1.2484218621871603e-06, 'epoch': 0.85}
{'loss': 5.3037, 'grad_norm': 2.696099281311035, 'learning_rate': 1.2453615268407149e-06, 'epoch': 0.85}
{'loss': 5.0546, 'grad_norm': 2.986173629760742, 'learning_rate': 1.2423046979987797e-06, 'epoch': 0.85}
{'loss': 5.1133, 'grad_norm': 2.7124645709991455, 'learning_rate': 1.239251376885706e-06, 'epoch': 0.85}
{'loss': 5.3351, 'grad_norm': 2.8838884830474854, 'learning_rate': 1.2362015647244485e-06, 'epoch': 0.85}
{'loss': 5.0226, 'grad_norm': 2.634385585784912, 'learning_rate': 1.2331552627365462e-06, 'epoch': 0.85}
{'loss': 4.7444, 'grad_norm': 3.1521644592285156, 'learning_rate': 1.230112472142142e-06, 'epoch': 0.85}
{'loss': 5.1635, 'grad_norm': 3.3667101860046387, 'learning_rate': 1.2270731941599667e-06, 'epoch': 0.85}
{'loss': 5.0468, 'grad_norm': 2.3811135292053223, 'learning_rate': 1.2240374300073422e-06, 'epoch': 0.85}
{'loss': 4.8405, 'grad_norm': 3.0973610877990723, 'learning_rate': 1.221005180900192e-06, 'epoch': 0.85}
{'loss': 5.1962, 'grad_norm': 3.0884509086608887, 'learning_rate': 1.2179764480530197e-06, 'epoch': 0.85}
{'loss': 4.9863, 'grad_norm': 2.723602771759033, 'learning_rate': 1.2149512326789337e-06, 'epoch': 0.85}
{'loss': 5.106, 'grad_norm': 2.7587974071502686, 'learning_rate': 1.21192953598962e-06, 'epoch': 0.85}
{'loss': 5.3287, 'grad_norm': 2.9556968212127686, 'learning_rate': 1.2089113591953684e-06, 'epoch': 0.85}
{'loss': 5.0438, 'grad_norm': 3.462818145751953, 'learning_rate': 1.2058967035050461e-06, 'epoch': 0.85}
{'loss': 5.1059, 'grad_norm': 3.536196231842041, 'learning_rate': 1.2028855701261223e-06, 'epoch': 0.85}
{'loss': 5.0811, 'grad_norm': 3.0101430416107178, 'learning_rate': 1.1998779602646438e-06, 'epoch': 0.85}
{'loss': 5.3019, 'grad_norm': 3.454925060272217, 'learning_rate': 1.1968738751252562e-06, 'epoch': 0.85}
{'loss': 5.2873, 'grad_norm': 3.1722700595855713, 'learning_rate': 1.1938733159111849e-06, 'epoch': 0.85}
{'loss': 5.0314, 'grad_norm': 3.8905131816864014, 'learning_rate': 1.1908762838242515e-06, 'epoch': 0.85}
{'loss': 5.1071, 'grad_norm': 2.3182621002197266, 'learning_rate': 1.1878827800648585e-06, 'epoch': 0.85}
{'loss': 5.2624, 'grad_norm': 3.194974899291992, 'learning_rate': 1.1848928058319942e-06, 'epoch': 0.85}
{'loss': 5.0872, 'grad_norm': 2.7717297077178955, 'learning_rate': 1.1819063623232408e-06, 'epoch': 0.85}
{'loss': 4.7667, 'grad_norm': 2.9202399253845215, 'learning_rate': 1.1789234507347568e-06, 'epoch': 0.85}
{'loss': 4.9993, 'grad_norm': 3.1315009593963623, 'learning_rate': 1.1759440722612957e-06, 'epoch': 0.85}
{'loss': 5.3884, 'grad_norm': 3.883129835128784, 'learning_rate': 1.1729682280961873e-06, 'epoch': 0.85}
{'loss': 5.1486, 'grad_norm': 2.96399188041687, 'learning_rate': 1.1699959194313525e-06, 'epoch': 0.85}
{'loss': 5.2354, 'grad_norm': 4.877176761627197, 'learning_rate': 1.1670271474572903e-06, 'epoch': 0.85}
{'loss': 4.8434, 'grad_norm': 2.945683479309082, 'learning_rate': 1.1640619133630894e-06, 'epoch': 0.85}
{'loss': 5.4533, 'grad_norm': 3.4996631145477295, 'learning_rate': 1.1611002183364152e-06, 'epoch': 0.85}
{'loss': 4.9972, 'grad_norm': 2.6752264499664307, 'learning_rate': 1.1581420635635198e-06, 'epoch': 0.85}
{'loss': 4.7224, 'grad_norm': 2.554212808609009, 'learning_rate': 1.1551874502292359e-06, 'epoch': 0.85}
{'loss': 5.4489, 'grad_norm': 3.8096871376037598, 'learning_rate': 1.1522363795169788e-06, 'epoch': 0.85}
{'loss': 5.0189, 'grad_norm': 2.5417044162750244, 'learning_rate': 1.149288852608743e-06, 'epoch': 0.85}
{'loss': 4.9091, 'grad_norm': 3.161864995956421, 'learning_rate': 1.1463448706851021e-06, 'epoch': 0.85}
{'loss': 5.1412, 'grad_norm': 3.1443135738372803, 'learning_rate': 1.1434044349252172e-06, 'epoch': 0.85}
{'loss': 5.3168, 'grad_norm': 3.428194284439087, 'learning_rate': 1.1404675465068193e-06, 'epoch': 0.85}
{'loss': 5.4601, 'grad_norm': 2.7413249015808105, 'learning_rate': 1.1375342066062277e-06, 'epoch': 0.85}
{'loss': 5.055, 'grad_norm': 2.9303035736083984, 'learning_rate': 1.1346044163983327e-06, 'epoch': 0.85}
{'loss': 5.1343, 'grad_norm': 2.755068778991699, 'learning_rate': 1.1316781770566087e-06, 'epoch': 0.85}
{'loss': 5.1407, 'grad_norm': 2.7870543003082275, 'learning_rate': 1.128755489753105e-06, 'epoch': 0.85}
{'loss': 5.2254, 'grad_norm': 3.302060604095459, 'learning_rate': 1.1258363556584473e-06, 'epoch': 0.85}
{'loss': 4.7256, 'grad_norm': 2.5838394165039062, 'learning_rate': 1.1229207759418381e-06, 'epoch': 0.85}
{'loss': 5.0845, 'grad_norm': 3.542494058609009, 'learning_rate': 1.1200087517710623e-06, 'epoch': 0.85}
{'loss': 5.182, 'grad_norm': 3.87630295753479, 'learning_rate': 1.11710028431247e-06, 'epoch': 0.85}
{'loss': 5.0347, 'grad_norm': 2.798905611038208, 'learning_rate': 1.1141953747309986e-06, 'epoch': 0.85}
{'loss': 5.2519, 'grad_norm': 3.0225236415863037, 'learning_rate': 1.1112940241901504e-06, 'epoch': 0.85}
{'loss': 5.3796, 'grad_norm': 3.1831233501434326, 'learning_rate': 1.1083962338520093e-06, 'epoch': 0.86}
{'loss': 4.813, 'grad_norm': 2.5459210872650146, 'learning_rate': 1.1055020048772268e-06, 'epoch': 0.86}
{'loss': 5.1859, 'grad_norm': 2.4244332313537598, 'learning_rate': 1.102611338425036e-06, 'epoch': 0.86}
{'loss': 5.3632, 'grad_norm': 3.5092415809631348, 'learning_rate': 1.0997242356532335e-06, 'epoch': 0.86}
{'loss': 5.3428, 'grad_norm': 3.922685146331787, 'learning_rate': 1.096840697718199e-06, 'epoch': 0.86}
{'loss': 4.8339, 'grad_norm': 2.9259209632873535, 'learning_rate': 1.0939607257748752e-06, 'epoch': 0.86}
{'loss': 5.3571, 'grad_norm': 2.9607839584350586, 'learning_rate': 1.0910843209767797e-06, 'epoch': 0.86}
{'loss': 5.6436, 'grad_norm': 4.116103172302246, 'learning_rate': 1.088211484476005e-06, 'epoch': 0.86}
{'loss': 4.9732, 'grad_norm': 3.597888708114624, 'learning_rate': 1.0853422174232087e-06, 'epoch': 0.86}
{'loss': 5.2889, 'grad_norm': 5.035567760467529, 'learning_rate': 1.0824765209676235e-06, 'epoch': 0.86}
{'loss': 5.0293, 'grad_norm': 3.140122413635254, 'learning_rate': 1.079614396257047e-06, 'epoch': 0.86}
{'loss': 4.9917, 'grad_norm': 2.982238531112671, 'learning_rate': 1.0767558444378535e-06, 'epoch': 0.86}
{'loss': 4.9316, 'grad_norm': 3.6820290088653564, 'learning_rate': 1.0739008666549767e-06, 'epoch': 0.86}
{'loss': 4.9656, 'grad_norm': 2.369777202606201, 'learning_rate': 1.0710494640519276e-06, 'epoch': 0.86}
{'loss': 4.7643, 'grad_norm': 2.5162715911865234, 'learning_rate': 1.0682016377707772e-06, 'epoch': 0.86}
{'loss': 4.8141, 'grad_norm': 2.429417133331299, 'learning_rate': 1.065357388952174e-06, 'epoch': 0.86}
{'loss': 4.9929, 'grad_norm': 3.033059597015381, 'learning_rate': 1.0625167187353236e-06, 'epoch': 0.86}
{'loss': 5.0845, 'grad_norm': 2.5068557262420654, 'learning_rate': 1.0596796282580058e-06, 'epoch': 0.86}
{'loss': 5.1838, 'grad_norm': 3.026136875152588, 'learning_rate': 1.0568461186565604e-06, 'epoch': 0.86}
{'loss': 4.8099, 'grad_norm': 2.8103716373443604, 'learning_rate': 1.0540161910658964e-06, 'epoch': 0.86}
{'loss': 5.0427, 'grad_norm': 3.200282096862793, 'learning_rate': 1.0511898466194903e-06, 'epoch': 0.86}
{'loss': 5.316, 'grad_norm': 2.7149360179901123, 'learning_rate': 1.0483670864493777e-06, 'epoch': 0.86}
{'loss': 5.0905, 'grad_norm': 3.6004021167755127, 'learning_rate': 1.0455479116861645e-06, 'epoch': 0.86}
{'loss': 5.2464, 'grad_norm': 3.2155728340148926, 'learning_rate': 1.0427323234590137e-06, 'epoch': 0.86}
{'loss': 5.2897, 'grad_norm': 3.593048334121704, 'learning_rate': 1.0399203228956611e-06, 'epoch': 0.86}
{'loss': 5.219, 'grad_norm': 2.9852888584136963, 'learning_rate': 1.0371119111223949e-06, 'epoch': 0.86}
{'loss': 4.8635, 'grad_norm': 2.6714487075805664, 'learning_rate': 1.034307089264076e-06, 'epoch': 0.86}
{'loss': 5.2013, 'grad_norm': 2.7936010360717773, 'learning_rate': 1.0315058584441185e-06, 'epoch': 0.86}
{'loss': 4.8324, 'grad_norm': 3.4710493087768555, 'learning_rate': 1.0287082197845055e-06, 'epoch': 0.86}
{'loss': 5.0235, 'grad_norm': 2.135713815689087, 'learning_rate': 1.0259141744057755e-06, 'epoch': 0.86}
{'loss': 5.2627, 'grad_norm': 2.6638073921203613, 'learning_rate': 1.0231237234270331e-06, 'epoch': 0.86}
{'loss': 5.2061, 'grad_norm': 3.3222250938415527, 'learning_rate': 1.0203368679659399e-06, 'epoch': 0.86}
{'loss': 5.0948, 'grad_norm': 2.554617404937744, 'learning_rate': 1.017553609138715e-06, 'epoch': 0.86}
{'loss': 5.4465, 'grad_norm': 3.9158709049224854, 'learning_rate': 1.0147739480601448e-06, 'epoch': 0.86}
{'loss': 5.063, 'grad_norm': 2.400925636291504, 'learning_rate': 1.0119978858435653e-06, 'epoch': 0.86}
{'loss': 4.9862, 'grad_norm': 2.7892093658447266, 'learning_rate': 1.0092254236008793e-06, 'epoch': 0.86}
{'loss': 4.8934, 'grad_norm': 2.4043800830841064, 'learning_rate': 1.0064565624425404e-06, 'epoch': 0.86}
{'loss': 5.1958, 'grad_norm': 2.541844367980957, 'learning_rate': 1.0036913034775675e-06, 'epoch': 0.86}
{'loss': 5.3447, 'grad_norm': 3.190192937850952, 'learning_rate': 1.0009296478135289e-06, 'epoch': 0.86}
{'loss': 5.2398, 'grad_norm': 2.657553195953369, 'learning_rate': 9.981715965565565e-07, 'epoch': 0.86}
{'loss': 5.2182, 'grad_norm': 3.601381301879883, 'learning_rate': 9.95417150811333e-07, 'epoch': 0.86}
{'loss': 4.9732, 'grad_norm': 2.8783180713653564, 'learning_rate': 9.926663116811019e-07, 'epoch': 0.86}
{'loss': 4.852, 'grad_norm': 2.937804937362671, 'learning_rate': 9.89919080267656e-07, 'epoch': 0.86}
{'loss': 5.1628, 'grad_norm': 2.8333702087402344, 'learning_rate': 9.87175457671351e-07, 'epoch': 0.86}
{'loss': 5.6222, 'grad_norm': 3.3824145793914795, 'learning_rate': 9.84435444991092e-07, 'epoch': 0.86}
{'loss': 5.2354, 'grad_norm': 2.8394501209259033, 'learning_rate': 9.816990433243356e-07, 'epoch': 0.86}
{'loss': 4.7929, 'grad_norm': 2.8315696716308594, 'learning_rate': 9.789662537671007e-07, 'epoch': 0.86}
{'loss': 5.3145, 'grad_norm': 3.061124324798584, 'learning_rate': 9.762370774139484e-07, 'epoch': 0.86}
{'loss': 5.3798, 'grad_norm': 2.920212745666504, 'learning_rate': 9.735115153580055e-07, 'epoch': 0.86}
{'loss': 5.199, 'grad_norm': 2.907484531402588, 'learning_rate': 9.707895686909385e-07, 'epoch': 0.86}
{'loss': 4.6786, 'grad_norm': 3.6588962078094482, 'learning_rate': 9.680712385029755e-07, 'epoch': 0.86}
{'loss': 5.26, 'grad_norm': 3.7161943912506104, 'learning_rate': 9.65356525882888e-07, 'epoch': 0.86}
{'loss': 5.1291, 'grad_norm': 3.5442891120910645, 'learning_rate': 9.626454319180078e-07, 'epoch': 0.87}
{'loss': 5.2091, 'grad_norm': 3.3138930797576904, 'learning_rate': 9.599379576942069e-07, 'epoch': 0.87}
{'loss': 5.1194, 'grad_norm': 3.5553464889526367, 'learning_rate': 9.572341042959177e-07, 'epoch': 0.87}
{'loss': 5.0742, 'grad_norm': 3.069857358932495, 'learning_rate': 9.545338728061125e-07, 'epoch': 0.87}
{'loss': 5.4076, 'grad_norm': 3.489480495452881, 'learning_rate': 9.518372643063234e-07, 'epoch': 0.87}
{'loss': 4.8525, 'grad_norm': 2.9352428913116455, 'learning_rate': 9.491442798766226e-07, 'epoch': 0.87}
{'loss': 5.1205, 'grad_norm': 3.1175594329833984, 'learning_rate': 9.464549205956319e-07, 'epoch': 0.87}
{'loss': 4.8823, 'grad_norm': 4.916870594024658, 'learning_rate': 9.437691875405275e-07, 'epoch': 0.87}
{'loss': 5.1319, 'grad_norm': 3.4756925106048584, 'learning_rate': 9.410870817870254e-07, 'epoch': 0.87}
{'loss': 5.2968, 'grad_norm': 2.7784223556518555, 'learning_rate': 9.384086044093954e-07, 'epoch': 0.87}
{'loss': 4.919, 'grad_norm': 2.691176414489746, 'learning_rate': 9.35733756480447e-07, 'epoch': 0.87}
{'loss': 4.8434, 'grad_norm': 2.64070463180542, 'learning_rate': 9.330625390715442e-07, 'epoch': 0.87}
{'loss': 4.7445, 'grad_norm': 2.503692626953125, 'learning_rate': 9.30394953252588e-07, 'epoch': 0.87}
{'loss': 5.4409, 'grad_norm': 2.9478023052215576, 'learning_rate': 9.277310000920337e-07, 'epoch': 0.87}
{'loss': 5.2052, 'grad_norm': 4.872945308685303, 'learning_rate': 9.250706806568744e-07, 'epoch': 0.87}
{'loss': 5.0848, 'grad_norm': 3.0013606548309326, 'learning_rate': 9.224139960126521e-07, 'epoch': 0.87}
{'loss': 5.0836, 'grad_norm': 3.753204822540283, 'learning_rate': 9.197609472234493e-07, 'epoch': 0.87}
