  0%|                                                                                                                                                                                  | 0/5118 [00:00<?, ?it/s]/data/pangzs/miniconda3/envs/etchat/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
You are not running the flash-attention implementation, expect numerical differences.
                                                                                                                                                                                                                
{'loss': 6.1578, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 2.9801, 'grad_norm': 1.9300683736801147, 'learning_rate': 6.752777059564431e-07, 'epoch': 0.89}
{'loss': 3.2753, 'grad_norm': 1.6667557954788208, 'learning_rate': 6.729933644950726e-07, 'epoch': 0.89}
{'loss': 3.305, 'grad_norm': 1.8208106756210327, 'learning_rate': 6.707127587894302e-07, 'epoch': 0.89}
{'loss': 3.3972, 'grad_norm': 2.209083080291748, 'learning_rate': 6.684358897529675e-07, 'epoch': 0.89}
{'loss': 3.1068, 'grad_norm': 2.068368911743164, 'learning_rate': 6.661627582976438e-07, 'epoch': 0.89}
{'loss': 3.307, 'grad_norm': 2.041137218475342, 'learning_rate': 6.638933653339153e-07, 'epoch': 0.89}
{'loss': 3.3771, 'grad_norm': 1.8943374156951904, 'learning_rate': 6.616277117707493e-07, 'epoch': 0.89}
{'loss': 3.3927, 'grad_norm': 1.8943374156951904, 'learning_rate': 6.616277117707493e-07, 'epoch': 0.89}
{'loss': 3.3322, 'grad_norm': 2.4127492904663086, 'learning_rate': 6.593657985156055e-07, 'epoch': 0.89}
{'loss': 3.4498, 'grad_norm': 2.4175941944122314, 'learning_rate': 6.571076264744547e-07, 'epoch': 0.89}
{'loss': 3.0447, 'grad_norm': 2.268310308456421, 'learning_rate': 6.548531965517601e-07, 'epoch': 0.89}
{'loss': 2.9173, 'grad_norm': 2.2673373222351074, 'learning_rate': 6.52602509650495e-07, 'epoch': 0.89}
{'loss': 3.3016, 'grad_norm': 2.085705280303955, 'learning_rate': 6.503555666721273e-07, 'epoch': 0.89}
{'loss': 3.6004, 'grad_norm': 2.2631168365478516, 'learning_rate': 6.481123685166291e-07, 'epoch': 0.89}
{'loss': 3.1911, 'grad_norm': 1.9366384744644165, 'learning_rate': 6.458729160824706e-07, 'epoch': 0.89}
{'loss': 3.1042, 'grad_norm': 1.5838063955307007, 'learning_rate': 6.436372102666188e-07, 'epoch': 0.89}
{'loss': 3.5545, 'grad_norm': 2.333085775375366, 'learning_rate': 6.414052519645475e-07, 'epoch': 0.89}
{'loss': 3.3928, 'grad_norm': 2.180626392364502, 'learning_rate': 6.391770420702215e-07, 'epoch': 0.89}
{'loss': 3.1344, 'grad_norm': 1.5642074346542358, 'learning_rate': 6.369525814761124e-07, 'epoch': 0.89}
{'loss': 3.1448, 'grad_norm': 1.625594139099121, 'learning_rate': 6.347318710731809e-07, 'epoch': 0.89}
{'loss': 2.961, 'grad_norm': 1.4965333938598633, 'learning_rate': 6.325149117508955e-07, 'epoch': 0.89}
{'loss': 3.1588, 'grad_norm': 1.8119434118270874, 'learning_rate': 6.303017043972126e-07, 'epoch': 0.89}
{'loss': 3.0888, 'grad_norm': 1.537001609802246, 'learning_rate': 6.280922498985942e-07, 'epoch': 0.89}
{'loss': 3.1924, 'grad_norm': 1.9818599224090576, 'learning_rate': 6.258865491399913e-07, 'epoch': 0.89}
{'loss': 3.3091, 'grad_norm': 2.3584506511688232, 'learning_rate': 6.236846030048605e-07, 'epoch': 0.89}
{'loss': 3.1955, 'grad_norm': 1.5212202072143555, 'learning_rate': 6.214864123751463e-07, 'epoch': 0.89}
{'loss': 3.2268, 'grad_norm': 2.17061448097229, 'learning_rate': 6.192919781312933e-07, 'epoch': 0.89}
{'loss': 3.0571, 'grad_norm': 1.5705667734146118, 'learning_rate': 6.171013011522409e-07, 'epoch': 0.89}
{'loss': 3.4089, 'grad_norm': 1.8295276165008545, 'learning_rate': 6.149143823154213e-07, 'epoch': 0.89}
{'loss': 3.2617, 'grad_norm': 2.063633918762207, 'learning_rate': 6.127312224967652e-07, 'epoch': 0.89}
{'loss': 3.1304, 'grad_norm': 1.8364118337631226, 'learning_rate': 6.105518225706952e-07, 'epoch': 0.89}
{'loss': 3.16, 'grad_norm': 1.8167368173599243, 'learning_rate': 6.083761834101298e-07, 'epoch': 0.89}
{'loss': 3.2064, 'grad_norm': 2.3513989448547363, 'learning_rate': 6.062043058864775e-07, 'epoch': 0.89}
{'loss': 3.4261, 'grad_norm': 2.1870923042297363, 'learning_rate': 6.040361908696457e-07, 'epoch': 0.89}
{'loss': 3.0482, 'grad_norm': 1.682895541191101, 'learning_rate': 6.018718392280299e-07, 'epoch': 0.89}
{'loss': 3.3521, 'grad_norm': 1.6448085308074951, 'learning_rate': 5.997112518285208e-07, 'epoch': 0.89}
{'loss': 3.3552, 'grad_norm': 2.2846384048461914, 'learning_rate': 5.975544295364998e-07, 'epoch': 0.89}
{'loss': 3.1609, 'grad_norm': 2.008141040802002, 'learning_rate': 5.954013732158436e-07, 'epoch': 0.9}
{'loss': 3.3427, 'grad_norm': 1.7037290334701538, 'learning_rate': 5.932520837289135e-07, 'epoch': 0.9}
{'loss': 3.4578, 'grad_norm': 1.925096869468689, 'learning_rate': 5.91106561936573e-07, 'epoch': 0.9}
{'loss': 3.3021, 'grad_norm': 2.160808801651001, 'learning_rate': 5.889648086981659e-07, 'epoch': 0.9}
{'loss': 3.4597, 'grad_norm': 2.3627567291259766, 'learning_rate': 5.868268248715292e-07, 'epoch': 0.9}
{'loss': 3.2345, 'grad_norm': 1.7068918943405151, 'learning_rate': 5.84692611312997e-07, 'epoch': 0.9}
{'loss': 3.0453, 'grad_norm': 2.137242317199707, 'learning_rate': 5.825621688773842e-07, 'epoch': 0.9}
{'loss': 3.3071, 'grad_norm': 2.1254494190216064, 'learning_rate': 5.804354984180017e-07, 'epoch': 0.9}
{'loss': 3.4317, 'grad_norm': 1.8775275945663452, 'learning_rate': 5.783126007866435e-07, 'epoch': 0.9}
{'loss': 3.2364, 'grad_norm': 2.0499215126037598, 'learning_rate': 5.761934768335997e-07, 'epoch': 0.9}
{'loss': 3.0433, 'grad_norm': 2.079005718231201, 'learning_rate': 5.740781274076423e-07, 'epoch': 0.9}
{'loss': 3.1038, 'grad_norm': 1.9474538564682007, 'learning_rate': 5.719665533560381e-07, 'epoch': 0.9}
{'loss': 3.08, 'grad_norm': 2.057662010192871, 'learning_rate': 5.698587555245339e-07, 'epoch': 0.9}
{'loss': 3.2217, 'grad_norm': 2.6862292289733887, 'learning_rate': 5.67754734757372e-07, 'epoch': 0.9}
{'loss': 3.2907, 'grad_norm': 2.1478171348571777, 'learning_rate': 5.65654491897274e-07, 'epoch': 0.9}
{'loss': 3.1964, 'grad_norm': 2.07857608795166, 'learning_rate': 5.635580277854558e-07, 'epoch': 0.9}
{'loss': 3.2341, 'grad_norm': 3.053952217102051, 'learning_rate': 5.614653432616158e-07, 'epoch': 0.9}
{'loss': 3.08, 'grad_norm': 2.7389907836914062, 'learning_rate': 5.593764391639367e-07, 'epoch': 0.9}
{'loss': 3.3971, 'grad_norm': 2.3484957218170166, 'learning_rate': 5.572913163290927e-07, 'epoch': 0.9}
{'loss': 3.3623, 'grad_norm': 1.7571098804473877, 'learning_rate': 5.552099755922369e-07, 'epoch': 0.9}
{'loss': 3.1068, 'grad_norm': 2.4919047355651855, 'learning_rate': 5.531324177870145e-07, 'epoch': 0.9}
{'loss': 3.4934, 'grad_norm': 3.1061692237854004, 'learning_rate': 5.510586437455478e-07, 'epoch': 0.9}
{'loss': 3.4243, 'grad_norm': 2.4407355785369873, 'learning_rate': 5.489886542984524e-07, 'epoch': 0.9}
{'loss': 3.524, 'grad_norm': 2.6881885528564453, 'learning_rate': 5.469224502748193e-07, 'epoch': 0.9}
{'loss': 3.1922, 'grad_norm': 1.905453085899353, 'learning_rate': 5.448600325022302e-07, 'epoch': 0.9}
{'loss': 3.086, 'grad_norm': 2.064729928970337, 'learning_rate': 5.428014018067441e-07, 'epoch': 0.9}
{'loss': 3.29, 'grad_norm': 2.102842092514038, 'learning_rate': 5.407465590129101e-07, 'epoch': 0.9}
{'loss': 3.2552, 'grad_norm': 1.7935206890106201, 'learning_rate': 5.386955049437548e-07, 'epoch': 0.9}
{'loss': 3.4239, 'grad_norm': 3.5096096992492676, 'learning_rate': 5.366482404207896e-07, 'epoch': 0.9}
{'loss': 3.233, 'grad_norm': 1.9463549852371216, 'learning_rate': 5.346047662640075e-07, 'epoch': 0.9}
{'loss': 3.3633, 'grad_norm': 2.4728641510009766, 'learning_rate': 5.325650832918816e-07, 'epoch': 0.9}
{'loss': 3.187, 'grad_norm': 2.338397264480591, 'learning_rate': 5.305291923213718e-07, 'epoch': 0.9}
{'loss': 3.4347, 'grad_norm': 2.1083219051361084, 'learning_rate': 5.284970941679113e-07, 'epoch': 0.9}
{'loss': 3.2465, 'grad_norm': 2.337752103805542, 'learning_rate': 5.264687896454224e-07, 'epoch': 0.9}
{'loss': 3.1646, 'grad_norm': 2.207249879837036, 'learning_rate': 5.244442795663007e-07, 'epoch': 0.9}
{'loss': 3.2393, 'grad_norm': 1.773450255393982, 'learning_rate': 5.224235647414277e-07, 'epoch': 0.9}
{'loss': 3.2698, 'grad_norm': 1.8281347751617432, 'learning_rate': 5.204066459801615e-07, 'epoch': 0.9}
{'loss': 3.0827, 'grad_norm': 2.1432454586029053, 'learning_rate': 5.183935240903415e-07, 'epoch': 0.9}
{'loss': 3.282, 'grad_norm': 3.6855673789978027, 'learning_rate': 5.163841998782837e-07, 'epoch': 0.9}
{'loss': 3.3371, 'grad_norm': 1.927860140800476, 'learning_rate': 5.143786741487877e-07, 'epoch': 0.9}
{'loss': 3.0194, 'grad_norm': 2.067429542541504, 'learning_rate': 5.123769477051255e-07, 'epoch': 0.9}
{'loss': 3.3461, 'grad_norm': 2.3298540115356445, 'learning_rate': 5.103790213490545e-07, 'epoch': 0.9}
{'loss': 3.2894, 'grad_norm': 3.9316351413726807, 'learning_rate': 5.083848958808035e-07, 'epoch': 0.9}
{'loss': 3.4564, 'grad_norm': 2.7223761081695557, 'learning_rate': 5.063945720990803e-07, 'epoch': 0.9}
{'loss': 3.235, 'grad_norm': 2.3870255947113037, 'learning_rate': 5.044080508010751e-07, 'epoch': 0.9}
{'loss': 3.1924, 'grad_norm': 1.80954909324646, 'learning_rate': 5.02425332782448e-07, 'epoch': 0.9}
{'loss': 3.441, 'grad_norm': 2.0934243202209473, 'learning_rate': 5.004464188373426e-07, 'epoch': 0.9}
{'loss': 3.243, 'grad_norm': 1.8577784299850464, 'learning_rate': 4.984713097583715e-07, 'epoch': 0.9}
{'loss': 3.4276, 'grad_norm': 2.0906660556793213, 'learning_rate': 4.96500006336631e-07, 'epoch': 0.9}
{'loss': 3.183, 'grad_norm': 2.6387650966644287, 'learning_rate': 4.94532509361686e-07, 'epoch': 0.9}
{'loss': 3.216, 'grad_norm': 1.6021347045898438, 'learning_rate': 4.925688196215828e-07, 'epoch': 0.9}
{'loss': 3.1783, 'grad_norm': 3.8244802951812744, 'learning_rate': 4.906089379028367e-07, 'epoch': 0.91}
{'loss': 3.3686, 'grad_norm': 2.586625576019287, 'learning_rate': 4.886528649904465e-07, 'epoch': 0.91}
{'loss': 3.0258, 'grad_norm': 1.567874789237976, 'learning_rate': 4.867006016678744e-07, 'epoch': 0.91}
{'loss': 3.4243, 'grad_norm': 1.703872799873352, 'learning_rate': 4.84752148717067e-07, 'epoch': 0.91}
{'loss': 3.3664, 'grad_norm': 2.192253351211548, 'learning_rate': 4.828075069184379e-07, 'epoch': 0.91}
{'loss': 3.305, 'grad_norm': 2.5097131729125977, 'learning_rate': 4.808666770508752e-07, 'epoch': 0.91}
{'loss': 3.3478, 'grad_norm': 2.124997854232788, 'learning_rate': 4.789296598917459e-07, 'epoch': 0.91}
{'loss': 3.2891, 'grad_norm': 2.4147589206695557, 'learning_rate': 4.769964562168805e-07, 'epoch': 0.91}
{'loss': 3.3063, 'grad_norm': 2.269465923309326, 'learning_rate': 4.750670668005908e-07, 'epoch': 0.91}
{'loss': 3.4249, 'grad_norm': 2.369722843170166, 'learning_rate': 4.7314149241565413e-07, 'epoch': 0.91}
{'loss': 3.4741, 'grad_norm': 2.510718822479248, 'learning_rate': 4.712197338333269e-07, 'epoch': 0.91}
{'loss': 3.0821, 'grad_norm': 3.0384609699249268, 'learning_rate': 4.693017918233278e-07, 'epoch': 0.91}
{'loss': 3.2688, 'grad_norm': 1.8850735425949097, 'learning_rate': 4.67387667153858e-07, 'epoch': 0.91}
{'loss': 3.3146, 'grad_norm': 1.9366449117660522, 'learning_rate': 4.6547736059157857e-07, 'epoch': 0.91}
{'loss': 3.4905, 'grad_norm': 1.9813904762268066, 'learning_rate': 4.6357087290162973e-07, 'epoch': 0.91}
{'loss': 3.3666, 'grad_norm': 2.679799795150757, 'learning_rate': 4.6166820484761954e-07, 'epoch': 0.91}
{'loss': 3.172, 'grad_norm': 2.034169912338257, 'learning_rate': 4.597693571916229e-07, 'epoch': 0.91}
{'loss': 3.1694, 'grad_norm': 1.6326547861099243, 'learning_rate': 4.5787433069418796e-07, 'epoch': 0.91}
{'loss': 3.252, 'grad_norm': 2.047837734222412, 'learning_rate': 4.5598312611433324e-07, 'epoch': 0.91}
{'loss': 3.2675, 'grad_norm': 2.1823837757110596, 'learning_rate': 4.540957442095428e-07, 'epoch': 0.91}
{'loss': 3.2235, 'grad_norm': 1.9330998659133911, 'learning_rate': 4.522121857357742e-07, 'epoch': 0.91}
{'loss': 3.2153, 'grad_norm': 1.7962894439697266, 'learning_rate': 4.503324514474483e-07, 'epoch': 0.91}
{'loss': 3.1135, 'grad_norm': 2.110168933868408, 'learning_rate': 4.484565420974596e-07, 'epoch': 0.91}
{'loss': 3.5172, 'grad_norm': 1.9937819242477417, 'learning_rate': 4.4658445843716704e-07, 'epoch': 0.91}
{'loss': 3.2643, 'grad_norm': 2.957934617996216, 'learning_rate': 4.4471620121639634e-07, 'epoch': 0.91}
{'loss': 3.1682, 'grad_norm': 1.9205255508422852, 'learning_rate': 4.428517711834468e-07, 'epoch': 0.91}
{'loss': 3.545, 'grad_norm': 2.1549108028411865, 'learning_rate': 4.4099116908507545e-07, 'epoch': 0.91}
{'loss': 3.3043, 'grad_norm': 1.948089599609375, 'learning_rate': 4.391343956665151e-07, 'epoch': 0.91}
{'loss': 2.8595, 'grad_norm': 1.7064955234527588, 'learning_rate': 4.372814516714596e-07, 'epoch': 0.91}
{'loss': 3.2275, 'grad_norm': 2.065093517303467, 'learning_rate': 4.3543233784207106e-07, 'epoch': 0.91}
{'loss': 3.3361, 'grad_norm': 2.0550122261047363, 'learning_rate': 4.335870549189758e-07, 'epoch': 0.91}
{'loss': 3.1443, 'grad_norm': 1.7107734680175781, 'learning_rate': 4.317456036412682e-07, 'epoch': 0.91}
{'loss': 3.2533, 'grad_norm': 2.1921534538269043, 'learning_rate': 4.29907984746506e-07, 'epoch': 0.91}
{'loss': 3.23, 'grad_norm': 2.091891050338745, 'learning_rate': 4.2807419897071376e-07, 'epoch': 0.91}
{'loss': 3.4449, 'grad_norm': 1.8112637996673584, 'learning_rate': 4.262442470483774e-07, 'epoch': 0.91}
{'loss': 3.2959, 'grad_norm': 1.9262980222702026, 'learning_rate': 4.244181297124528e-07, 'epoch': 0.91}
{'loss': 3.2516, 'grad_norm': 2.0535457134246826, 'learning_rate': 4.225958476943537e-07, 'epoch': 0.91}
{'loss': 3.3239, 'grad_norm': 2.0379936695098877, 'learning_rate': 4.2077740172396074e-07, 'epoch': 0.91}
{'loss': 3.3793, 'grad_norm': 1.9558351039886475, 'learning_rate': 4.189627925296202e-07, 'epoch': 0.91}
{'loss': 3.076, 'grad_norm': 2.124842643737793, 'learning_rate': 4.171520208381363e-07, 'epoch': 0.91}
{'loss': 3.2922, 'grad_norm': 2.4422338008880615, 'learning_rate': 4.153450873747822e-07, 'epoch': 0.91}
{'loss': 3.6755, 'grad_norm': 2.2141735553741455, 'learning_rate': 4.135419928632889e-07, 'epoch': 0.91}
{'loss': 3.2289, 'grad_norm': 2.388268232345581, 'learning_rate': 4.117427380258532e-07, 'epoch': 0.91}
{'loss': 3.3532, 'grad_norm': 2.2851972579956055, 'learning_rate': 4.0994732358313085e-07, 'epoch': 0.91}
{'loss': 3.1825, 'grad_norm': 2.0662648677825928, 'learning_rate': 4.0815575025424436e-07, 'epoch': 0.91}
{'loss': 3.5688, 'grad_norm': 2.026190996170044, 'learning_rate': 4.063680187567698e-07, 'epoch': 0.91}
{'loss': 3.185, 'grad_norm': 2.405660390853882, 'learning_rate': 4.0458412980675323e-07, 'epoch': 0.91}
{'loss': 3.074, 'grad_norm': 2.832263231277466, 'learning_rate': 4.028040841186942e-07, 'epoch': 0.91}
{'loss': 3.1178, 'grad_norm': 2.3459911346435547, 'learning_rate': 4.0102788240555914e-07, 'epoch': 0.91}
{'loss': 3.1683, 'grad_norm': 2.01985239982605, 'learning_rate': 3.992555253787711e-07, 'epoch': 0.91}
{'loss': 3.4194, 'grad_norm': 1.9463894367218018, 'learning_rate': 3.974870137482123e-07, 'epoch': 0.91}
{'loss': 3.3144, 'grad_norm': 1.92611825466156, 'learning_rate': 3.957223482222294e-07, 'epoch': 0.92}
{'loss': 3.2552, 'grad_norm': 3.0889174938201904, 'learning_rate': 3.9396152950762267e-07, 'epoch': 0.92}
{'loss': 3.5862, 'grad_norm': 2.612943410873413, 'learning_rate': 3.922045583096579e-07, 'epoch': 0.92}
{'loss': 3.0041, 'grad_norm': 2.04424786567688, 'learning_rate': 3.904514353320543e-07, 'epoch': 0.92}
{'loss': 3.2429, 'grad_norm': 1.6897598505020142, 'learning_rate': 3.887021612769937e-07, 'epoch': 0.92}
{'loss': 3.5785, 'grad_norm': 2.2182869911193848, 'learning_rate': 3.869567368451121e-07, 'epoch': 0.92}
{'loss': 3.3188, 'grad_norm': 1.806073784828186, 'learning_rate': 3.852151627355094e-07, 'epoch': 0.92}
{'loss': 2.9735, 'grad_norm': 1.8923155069351196, 'learning_rate': 3.834774396457375e-07, 'epoch': 0.92}
{'loss': 3.2641, 'grad_norm': 2.094268560409546, 'learning_rate': 3.817435682718096e-07, 'epoch': 0.92}
{'loss': 3.4184, 'grad_norm': 1.9455209970474243, 'learning_rate': 3.8001354930819467e-07, 'epoch': 0.92}
{'loss': 3.3394, 'grad_norm': 2.812032461166382, 'learning_rate': 3.7828738344782067e-07, 'epoch': 0.92}
{'loss': 3.1438, 'grad_norm': 1.7087335586547852, 'learning_rate': 3.76565071382069e-07, 'epoch': 0.92}
{'loss': 3.4668, 'grad_norm': 1.859021544456482, 'learning_rate': 3.748466138007778e-07, 'epoch': 0.92}
{'loss': 3.3049, 'grad_norm': 1.6743849515914917, 'learning_rate': 3.7313201139224544e-07, 'epoch': 0.92}
{'loss': 3.0877, 'grad_norm': 2.094754457473755, 'learning_rate': 3.714212648432203e-07, 'epoch': 0.92}
{'loss': 3.3638, 'grad_norm': 1.7253037691116333, 'learning_rate': 3.6971437483891427e-07, 'epoch': 0.92}
{'loss': 3.4151, 'grad_norm': 1.9812818765640259, 'learning_rate': 3.6801134206298386e-07, 'epoch': 0.92}
{'loss': 3.3678, 'grad_norm': 1.8870540857315063, 'learning_rate': 3.6631216719755225e-07, 'epoch': 0.92}
{'loss': 2.998, 'grad_norm': 1.8559073209762573, 'learning_rate': 3.6461685092318735e-07, 'epoch': 0.92}
{'loss': 3.2866, 'grad_norm': 2.3344757556915283, 'learning_rate': 3.6292539391891814e-07, 'epoch': 0.92}
{'loss': 2.9648, 'grad_norm': 1.983467698097229, 'learning_rate': 3.6123779686222493e-07, 'epoch': 0.92}
{'loss': 3.1023, 'grad_norm': 2.126768112182617, 'learning_rate': 3.595540604290437e-07, 'epoch': 0.92}
{'loss': 3.2721, 'grad_norm': 1.7814974784851074, 'learning_rate': 3.578741852937617e-07, 'epoch': 0.92}
{'loss': 3.19, 'grad_norm': 1.909769892692566, 'learning_rate': 3.561981721292218e-07, 'epoch': 0.92}
{'loss': 3.296, 'grad_norm': 1.7858325242996216, 'learning_rate': 3.5452602160672033e-07, 'epoch': 0.92}
{'loss': 3.3605, 'grad_norm': 2.019303798675537, 'learning_rate': 3.5285773439600377e-07, 'epoch': 0.92}
{'loss': 2.9589, 'grad_norm': 2.139251708984375, 'learning_rate': 3.5119331116527434e-07, 'epoch': 0.92}
{'loss': 3.4124, 'grad_norm': 2.3998162746429443, 'learning_rate': 3.4953275258118314e-07, 'epoch': 0.92}
{'loss': 3.1632, 'grad_norm': 1.793529748916626, 'learning_rate': 3.478760593088382e-07, 'epoch': 0.92}
{'loss': 3.6463, 'grad_norm': 3.017035961151123, 'learning_rate': 3.462232320117942e-07, 'epoch': 0.92}
{'loss': 3.1652, 'grad_norm': 1.947486162185669, 'learning_rate': 3.445742713520617e-07, 'epoch': 0.92}
{'loss': 2.9547, 'grad_norm': 1.918616533279419, 'learning_rate': 3.429291779900989e-07, 'epoch': 0.92}
{'loss': 3.6577, 'grad_norm': 3.0963006019592285, 'learning_rate': 3.4128795258481896e-07, 'epoch': 0.92}
{'loss': 3.4919, 'grad_norm': 5.893357276916504, 'learning_rate': 3.396505957935814e-07, 'epoch': 0.92}
{'loss': 3.0428, 'grad_norm': 1.8967067003250122, 'learning_rate': 3.380171082721995e-07, 'epoch': 0.92}
{'loss': 3.1287, 'grad_norm': 2.225879669189453, 'learning_rate': 3.3638749067493534e-07, 'epoch': 0.92}
{'loss': 3.3315, 'grad_norm': 2.2849061489105225, 'learning_rate': 3.3476174365450255e-07, 'epoch': 0.92}
{'loss': 3.3245, 'grad_norm': 1.878318190574646, 'learning_rate': 3.331398678620623e-07, 'epoch': 0.92}
{'loss': 3.069, 'grad_norm': 1.8056997060775757, 'learning_rate': 3.3152186394722506e-07, 'epoch': 0.92}
{'loss': 3.0642, 'grad_norm': 1.812628149986267, 'learning_rate': 3.299077325580535e-07, 'epoch': 0.92}
{'loss': 3.2382, 'grad_norm': 2.3643088340759277, 'learning_rate': 3.2829747434105606e-07, 'epoch': 0.92}
{'loss': 3.2052, 'grad_norm': 2.321850538253784, 'learning_rate': 3.2669108994119236e-07, 'epoch': 0.92}
{'loss': 3.4685, 'grad_norm': 2.617708206176758, 'learning_rate': 3.250885800018677e-07, 'epoch': 0.92}
{'loss': 3.0315, 'grad_norm': 2.0394110679626465, 'learning_rate': 3.234899451649398e-07, 'epoch': 0.92}
{'loss': 3.1732, 'grad_norm': 1.469822645187378, 'learning_rate': 3.2189518607070756e-07, 'epoch': 0.92}
{'loss': 3.1167, 'grad_norm': 2.1164445877075195, 'learning_rate': 3.203043033579256e-07, 'epoch': 0.92}
{'loss': 3.2053, 'grad_norm': 1.5527822971343994, 'learning_rate': 3.1871729766378867e-07, 'epoch': 0.92}
{'loss': 3.3057, 'grad_norm': 1.705991506576538, 'learning_rate': 3.171341696239438e-07, 'epoch': 0.92}
{'loss': 3.1023, 'grad_norm': 1.846021294593811, 'learning_rate': 3.1555491987248056e-07, 'epoch': 0.92}
{'loss': 3.4328, 'grad_norm': 1.7444639205932617, 'learning_rate': 3.139795490419417e-07, 'epoch': 0.92}
{'loss': 2.9446, 'grad_norm': 1.8685981035232544, 'learning_rate': 3.1240805776330816e-07, 'epoch': 0.92}
{'loss': 3.3559, 'grad_norm': 1.8993959426879883, 'learning_rate': 3.10840446666012e-07, 'epoch': 0.92}
{'loss': 3.5353, 'grad_norm': 2.666003942489624, 'learning_rate': 3.09276716377932e-07, 'epoch': 0.93}
{'loss': 3.2024, 'grad_norm': 2.280532121658325, 'learning_rate': 3.077168675253872e-07, 'epoch': 0.93}
{'loss': 3.0802, 'grad_norm': 2.126641273498535, 'learning_rate': 3.0616090073314896e-07, 'epoch': 0.93}
{'loss': 3.5233, 'grad_norm': 2.99406361579895, 'learning_rate': 3.046088166244276e-07, 'epoch': 0.93}
{'loss': 3.3279, 'grad_norm': 2.651909351348877, 'learning_rate': 3.0306061582088374e-07, 'epoch': 0.93}
{'loss': 3.3031, 'grad_norm': 2.281015634536743, 'learning_rate': 3.015162989426168e-07, 'epoch': 0.93}
{'loss': 3.2772, 'grad_norm': 1.792189598083496, 'learning_rate': 2.9997586660817643e-07, 'epoch': 0.93}
{'loss': 3.1887, 'grad_norm': 2.3754241466522217, 'learning_rate': 2.984393194345514e-07, 'epoch': 0.93}
{'loss': 3.1451, 'grad_norm': 1.7795538902282715, 'learning_rate': 2.969066580371782e-07, 'epoch': 0.93}
{'loss': 3.1602, 'grad_norm': 1.4642233848571777, 'learning_rate': 2.9537788302993477e-07, 'epoch': 0.93}
{'loss': 3.2579, 'grad_norm': 2.0097718238830566, 'learning_rate': 2.9385299502514233e-07, 'epoch': 0.93}
{'loss': 3.2312, 'grad_norm': 1.6389237642288208, 'learning_rate': 2.923319946335668e-07, 'epoch': 0.93}
{'loss': 3.4009, 'grad_norm': 1.902781367301941, 'learning_rate': 2.9081488246441527e-07, 'epoch': 0.93}
{'loss': 3.2771, 'grad_norm': 1.8197678327560425, 'learning_rate': 2.8930165912533945e-07, 'epoch': 0.93}
{'loss': 3.1625, 'grad_norm': 1.7249293327331543, 'learning_rate': 2.877923252224302e-07, 'epoch': 0.93}
{'loss': 3.4441, 'grad_norm': 1.9735060930252075, 'learning_rate': 2.8628688136022487e-07, 'epoch': 0.93}
{'loss': 3.4122, 'grad_norm': 1.8598198890686035, 'learning_rate': 2.847853281416979e-07, 'epoch': 0.93}
{'loss': 3.3533, 'grad_norm': 1.9517790079116821, 'learning_rate': 2.832876661682715e-07, 'epoch': 0.93}
{'loss': 3.2235, 'grad_norm': 1.8645753860473633, 'learning_rate': 2.817938960398014e-07, 'epoch': 0.93}
{'loss': 3.2862, 'grad_norm': 1.672638177871704, 'learning_rate': 2.803040183545935e-07, 'epoch': 0.93}
{'loss': 3.2406, 'grad_norm': 1.8827837705612183, 'learning_rate': 2.78818033709386e-07, 'epoch': 0.93}
{'loss': 3.1669, 'grad_norm': 3.312840223312378, 'learning_rate': 2.7733594269936606e-07, 'epoch': 0.93}
{'loss': 3.2383, 'grad_norm': 2.5281403064727783, 'learning_rate': 2.7585774591815217e-07, 'epoch': 0.93}
{'loss': 3.3731, 'grad_norm': 2.322641611099243, 'learning_rate': 2.7438344395781305e-07, 'epoch': 0.93}
{'loss': 3.1723, 'grad_norm': 1.7914974689483643, 'learning_rate': 2.7291303740884955e-07, 'epoch': 0.93}
{'loss': 3.159, 'grad_norm': 1.992285132408142, 'learning_rate': 2.714465268602051e-07, 'epoch': 0.93}
{'loss': 3.7111, 'grad_norm': 2.5129382610321045, 'learning_rate': 2.6998391289926316e-07, 'epoch': 0.93}
{'loss': 3.2541, 'grad_norm': 2.0566771030426025, 'learning_rate': 2.6852519611184623e-07, 'epoch': 0.93}
{'loss': 3.5016, 'grad_norm': 2.335118532180786, 'learning_rate': 2.6707037708221584e-07, 'epoch': 0.93}
{'loss': 3.2844, 'grad_norm': 2.0622992515563965, 'learning_rate': 2.656194563930714e-07, 'epoch': 0.93}
{'loss': 3.3912, 'grad_norm': 1.9368270635604858, 'learning_rate': 2.6417243462555364e-07, 'epoch': 0.93}
{'loss': 3.1932, 'grad_norm': 1.8864020109176636, 'learning_rate': 2.627293123592367e-07, 'epoch': 0.93}
{'loss': 3.1013, 'grad_norm': 2.1017251014709473, 'learning_rate': 2.6129009017213826e-07, 'epoch': 0.93}
{'loss': 3.4529, 'grad_norm': 1.778974175453186, 'learning_rate': 2.5985476864070935e-07, 'epoch': 0.93}
